日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20140905	WEB0099	1201	味全	2014/09/05  09:10:43	味全公司：公告本公司自行下架部份肉鬆及肉醬產品對本公司財務業務之影響。	"第二條　第49款
1.事實發生日:103/09/05
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司銷售之部份肉鬆及肉醬產品，因部分原料使用到強冠企業股份
有限公司之全統香豬油，為維護消費者權益，本公司已主動通報台北市衛生局，
並自昨日起將相關產品主動預防性下架回收，同時接受消費者辦理退貨。
8.因應措施:
本次事件對本公司財務業務影響說明如下：
(1)本公司今年度向強冠企業股份有限公司進貨之全統香豬油金額為901仟元(未稅)
(於4~7月份購入)。
(2)本公司103年4-8月份下架產品之銷售金額為56,770仟元，佔本公司4-8月份合
併營收佔比0.4%。
(3)本公司截至8月底止之下架產品及原料之庫存總金額為33,575仟元。
(4)本公司預估本次退貨金額約為45,825仟元，加計預估庫存損失金額33,575仟
元，合計預估損失共約為79,400仟元。
9.其他應敘明事項:本事件相關之損益影響，本公司將依會計原則予以評估入帳，
並於財務報告中進行揭露。
"	139637700
20140905	WEB0113	1201	味全	2014/09/05  09:35:16	味全又吃黑心油的虧 股價跳空跌停開出	"高雄強冠企業使用問題油製成「全統香豬油」事件擴大，味全(1201-TW)今年4月起向強冠企業採購「香豬油」生產產品，已立即主動進行通報作業並主動封存採購自強冠公司有疑慮的原物料及製成的成品有12項產品，味全預估包括退貨等損失將達7940萬元，味全股價今天跳空跌停40.4元開出。
味全公司接獲強冠企業使用問題原料生產油品訊息之後，昨日已立即主動進行通報作業，通報所屬主管機關台北市衛生局。
同時，味全第一時間主動封存採購自強冠公司有疑慮的原物料及製成之成品，靜待主管機關進一步檢驗。味全今天指出，預估本次退貨金額約為4583萬元，加計預估庫存損失金額3358萬元，合計預估損失共約為7940萬元。
味全公司指出，味全第一時間主動預防性下架並回收有疑慮的產品，並提供消費者退貨服務。味全公司秉持對消費者最積極負責的態度，第一時間進行相關產品下架及回收。
"	139637704
20140905	WEB0376	1201	味全	2014/09/05  18:35:09	味全再發聲明指採購「香豬油」經認證也並非貪便宜	"味全(1201-TW)在昨日發現其肉鬆、肉醬食品以來自問題油商高雄強冠企業的含有不良油品「全統香豬油」製作，除主動通報衛生主管機關並對於油品封存及12項產品封存下架回收之外，今天味全再發聲明指出，味全採購的「香豬油」經第三方認證同時也並非貪便宜而採購不良原料。
味全聲明指出，味全公司歷經去年風波後，一直以最高規格食品安全並提高合作廠商的供應標準，合作的供應商必須要能提供第三方認證的合格證明（包括ISO認證、SGS 檢驗報告等），符合國家相關法規及標準之原料商品。
味全指出，強冠企業當初已提供味全公司ISO22000、ISO9001認證，以及SGS檢驗報告，味全公司才進行後續的訪廠與採購。
同時，味全聲明，味全公司在進行對外採購時，絕不會因為價格低廉而進行採購。味全向強冠企業股份有限公司購買的?香豬油」，進價每公斤為新台幣55元，比目前市面的產品價格要約高出10%。
味全指出，味全公司對於此一事件，至為遺憾與抱歉，本於重視食安、維護消費者權益，業於第一時間主動通報政府主管機關並主動封存、下架與回收，以維護消費者食安權益。
"	139637765
20140912	WEB0404	1201	味全	2014/09/12  23:03:21	味全公司：公告本公司為維護消費者權益，自即日起主動自行下架蔥燒排骨口味袋麵產品一項並接受消費者退貨。	"第二條　第49款
1.事實發生日:103/09/12
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司銷售之蔥燒排骨口味袋麵產品一項，經查醬包裡的豬肉抽出物供
應商為俐豪企業有限公司，俐豪企業有限公司的上游供應商為晨為企業股份有限公
司，晨為企業股份有限公司的原料來源係來自強冠企業股份有限公司所生產之精製
豬油。為維護消費者權益，本公司已主動通報台北市衛生局，自即日起將該產品主
動預防性下架回收並接受消費者退貨，同時配合主管機關進行檢驗查核。
8.因應措施:
1.本次事件對本公司財務業務影響說明如下（本公司9月未進貨亦未生產該品項）：
(1).本公司今年度5-8月間向俐豪企業有限公司進貨之受害原料金額為96仟元(未稅)
（俐豪企業有限公司自今年5月起向晨為企業股份有限公司進貨。）
(2).本公司下架產品103年5-8月份之銷售金額為4,362仟元，佔本公司5-8月份合併
營收佔比0.09%。
(3).本公司下架產品及原料截至8月底止之庫存總金額為1,339仟元。
(4).本公司預估本次退貨金額約為3,527仟元，加計預估庫存損失金額1,339仟元，
合計預估損失共約為4,866仟元。
2.本公司對國家法規、食品安全及消費者權益均高度重視，對本事件造成之不安深
感遺憾；本公司將對俐豪企業有限公司、晨為企業股份有限公司及強冠企業股份有
限公司依法求償，以保障權益。如對退貨及產品有任何疑慮，請立即與本公司客服
專線聯繫：0800-021-007。
9.其他應敘明事項:
1.本次下架產品相關品項及退貨辦法，請詳參味全官方網站。
2.本事件相關之損益影響，本公司將依會計原則予以評估入帳，並於財務報告中進
行揭露。
"	139637768
20141008	WEB0191	1201	味全	2014/10/08  13:26:29	味全公司：說明103年10月8日聯合報電子報即時新聞報導「飼料油混食用油 正義油品中招 」一事。	"第二條　第49款
1.事實發生日:103/10/08
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:聯合報電子報即時新聞
6.報導內容:聯合報電子報即時新聞「飼料油混食用油 正義油品中招 」
7.發生緣由:該媒體報導中所提及之正義股份有限公司非本公司之轉投資公司，故該
油品事件對正義股份有限公司之財務及業務的影響與本公司無涉。
8.因應措施:無
9.其他應敘明事項:無
"	139637960
20141009	WEB0197	1201	味全	2014/10/09  14:33:57	味全公司：公告本公司自即日起主動回收並通知停止使用供應業務通路使用之三項產品。	"第二條　第49款
1.事實發生日:103/10/09
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司供應業務通路使用之三項產品，因部分原料使用到正義股份有限公
司所銷售之豬油產品，為維護大眾權益，本公司已主動通報台北市衛生局，自即日起
將相關產品主動預防性通知客戶停止使用，並回收辦理退貨，同時將配合主管機關相
關要求。
8.因應措施:1.本次事件對本公司財務業務影響說明如下：
(1).本公司今年1-9月份向正義股份有限公司進貨之相關產品金額為372仟元(未稅)。
(2).本公司今年1-9月份回收產品之銷售金額為471仟元，佔本公司1-9月份合併營收
佔比0.002%。
(3).本公司截至9月底止之回收產品及原料之庫存總金額為213仟元。
(4).本公司預估本次回收退貨金額約為225仟元，加計預估庫存損失金額213仟元，合
計預估損失共約為438仟元。
2.本公司對國家法規、食品安全及消費者權益均高度重視，對本事件造成之不安深感
遺憾；本公司將對正義股份有限公司依法求償，以保障權益。如對退貨及產品有任何
疑慮，請立即與本公司客服專線聯繫：0800-021-007。
9.其他應敘明事項:1.本公司本次回收產品均為供應業務通路使用之產品，並無本公司
之消費性產品。
2.本事件相關之損益影響，本公司將依會計原則予以評估入帳，並於財務報告中進行　
揭露。
"	139637960
20141009	WEB0415	1201	味全	2014/10/09  19:53:39	味全公司：公告本公司董事長魏應充先生請辭本公司董事長及董事職務。	"第二條　第6款
1.董事會決議日期或發生變動日期:103/10/09
2.舊任者姓名及簡歷:康清股份有限公司代表人魏應充/本公司董事長
3.新任者姓名及簡歷:尚未選任
4.異動情形（請輸入「辭職」、「職務調整」、「解任」、「任期屆滿」或「新任」）:
辭職
5.異動原因:本公司董事長魏應充先生於今日向本公司董事會請辭董事長及董事職務。
6.新任生效日期:不適用
7.其他應敘明事項:
1.本公司將儘快召開董事會選任新任董事長，目前由副董事長代理行使董事長職權。
2.本公司各項營運由董事長代理人及專業經理人持續進行，各項財務及業務運作一切
正常，不受影響。
"	139637992
20141009	WEB0505	1201	味全	2014/10/09  20:25:19	黑心油風暴 魏應充道歉辭味全、頂新製油、正義董事長	"黑心油事件頻傳，這次是頂新製油使用飼料油混充食用油，再度引來民眾不安，頂新集團味全(1201-TW)再度中鏢，魏應充今(9)日請辭味全、頂新製油、正義公司3家公司董事長職務，他並發出聲明道歉，將終身擔任食安志工；味全近期將召開臨時董事會推選新董事長。
頂新集團再捲入黑心油風暴中，魏應充發出聲明表示，對連續的食安事件造成社會紛擾，內心感到非常難過自責，雖相關事件源頭或許是來自供應商的原料問題，但相關事業在採購、品保等管理環節上，未能有效落實溯源管理，因此表達歉意。
魏應充表示，身為食品產業一份子，個人未來願意擔任終生食安志工，為打造台灣食安環境，貢獻一己之力。他更期勉相關企業員工，不論在研發、採購、品保等每個流程，都必須以更嚴格的標準落實溯源管理的要求，做好為消費者權益把關的工作。
味全供應業務通路使用，由正義特級乳化油做成的2個產品，及味全高優質酥油，因使用正義公司所銷售的豬油產品，已主動通報及回收，味全表示，相關產品是供業務通路使用，並未用在味全所生產的消費性產品上，估計損失約43.8萬元。
"	139637994
20141011	WEB0033	1201	味全	2014/10/11  19:18:13	味全公司：公告本公司今日舉行記者會主要說明。	"第二條　第49款
1.事實發生日:103/10/11
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司於103/10/11下午6時00分舉行記者會之主要說明
8.因應措施:
本公司受託代工銷往大陸之罐裝果汁飲料，因受本公司前曾涉及強
冠劣質豬油事件影響而遭到大陸廈門海關退運，數量共計19,650箱
，該批產品之銷售金額為新台幣487.5萬元，占本公司9月合併營收
0.2％。
目前因部份縣市國中小學校園、縣市政府福利社及客戶抵制味全產
品，影響銷售金額目前仍在統計中。
本公司截至9月底止，銀行短期借款為10.5億元、長期借款為43.2億
元，共計銀行借款金額53.7億元，未動撥額度48.1億元。目前各銀
行額度動用及展期並未受到影響，本公司亦會持續爭取銀行支援。
本公司對於國家法規、食品安全及消費者權益均高度重視，對油品
事件造成不安深感遺憾。
未來本公司將加速持續落實品質管理政策，我們已經進行全面品質
再造工程，未來在組織再造、員工專業能力提升，強化執行力，從
上到下將螺絲釘拴緊，努力將每個環節做到最好。
有關全面品質再造工程，未來會做到：
1、 成立食安研究中心：聘請專家顧問，建立食安風險控管機制。
2、 原料進行二階以上的溯源管理，無法溯源的原料不使用。
3、 預計下個月11月，在雲林斗六成立第二座分析實驗室。
4、 建立產品生產履歷：原料供應來源、產地、檢驗結果全部公開
透明，讓全民監督。
5、 味全承諾：
    無法溯源管理的原料－不買
    原料未自主驗證合格－不用
    未達出庫標準的產品－不出
本公司希望藉由以上三不政策，徹底落實食品安全的把關工作，重
新贏回消費者的信任。
9.其他應敘明事項:無
"	139637935
20141013	WEB0096	1201	味全	2014/10/13  09:25:10	黑心油風暴燒 全台發動抵制 味全重挫跌停開出	"頂新集團再捲入黑心油風暴魏應充出面道歉。(圖：TVBS截圖)
頂新集團再捲入黑心油風暴，波及其他知名品牌，全台發起抵制衝擊頂新、味全產品，部份縣市國中小學校園、縣市政府福利社及客戶抵制味全產品，前董事長魏應充日前出面流?道歉，味全強調進行全面品質再造工程，但今(13)日股價仍難逃重挫命運，一開盤就重挫以跌停29.3元開出，跌停委賣單逾3.8萬張。
頂新集團再傳出油暴風波，魏應充日前宣布辭去味全、頂新製油、正義食品3公司董事長，國慶連假期間更出面流?道歉，魏應充宣布關閉頂新製油及正義公司，2公司總經理也即刻辭任，在記者會上，魏應充不斷的對社會大眾、員工及股東、兄弟道歉，數度哽咽，談到兄弟力挺時更是忍不住流淚，他坦言，將會全面診斷油品問題，確保安全，如果不能做到位就關廠退出。
魏應充發出聲明指出，「因為管理不到位造成食安事件，感到非常的沉重與自責，真的對全台灣2300萬人感到很抱歉！以最謙卑的態度面對民眾的憤怒，真心誠意負起全部的責任」。
魏應充說，「我有四個失禮和道歉，我要向社會大眾、政府、股東與員工，還有頂新集團其他事業體，致上最深的歉意」；他表示，「我也要對頂新集團其它事業體及三位兄弟道歉：頂新集團15年來，旗下事業體已分業分管，其它事業體被迫承擔食安事件的困擾，本人除了抱歉，也願意承擔全部責任，更感恩兄弟在艱難時刻，傾囊相助的兄弟之情」。
味全在11日也召開重大訊息說明，本受託代工銷往大陸的罐裝果汁飲料，因受先前曾涉及強冠劣質豬油事件影響而遭到大陸廈門海關退運，數量共計19650箱，銷售金額為487.5萬元，占9月合併營收0.2%。
味全說，目前因部份縣市國中小學校園、縣市政府福利社及客戶抵制味全產品，影響銷售金額目前仍在統計中；另外，截至9月底止，銀行短期借款為10.5億元、長期借款為43.2億元，共計銀行借款金額53.7億元，未動撥額度48.1億元。目前各銀行額度動用及展期並未受到影響，會持續爭取銀行支援。
味全強調，對國家法規、食品安全及消費者權益都高度重視，對油品事件造成不安深感遺憾；未來將加速持續落實品質管理政策，已經進行全面品質再造工程，未來在組織再造、員工專業能力提升，強化執行力，從上到下將螺絲釘拴緊，努力將每個環節做到最好。
受到黑心油風暴延燒的衝擊，味全一開盤就跳空重挫至跌停29.3元開出，早盤跌停委賣單高掛，高達38264張跌停賣單排隊等著賣；味全重挫，也拖累食品股的表現。
"	139637947
20141013	WEB0172	1201	味全	2014/10/13  15:24:02	味全公司：公告本公司法人董事代表人潘進丁請辭	"第二條　第6款
1.發生變動日期:103/10/13
2.法人名稱:康清股份有限公司
3.舊任者姓名及簡歷:潘進丁，全家便利商店股份有限公司董事長兼執行長
4.新任者姓名及簡歷:尚未指派
5.異動原因:潘進丁先生向本公司請辭董事職務
6.原任期（例xx/xx/xx至xx/xx/xx）:102/06/25~105/06/24
7.新任生效日期:不適用
8.其他應敘明事項:無
"	139637957
20141014	WEB0186	1201	味全	2014/10/14  14:55:22	傳魏家有意退出經營 味全：未獲相關訊息	"魏應充曾表示味全董事長接任者不姓魏。
頂新集團黑心油風暴延燒，民眾及縣市政府、學校群抵制，味全(1201-TW)形象重創、股價大跌，全國教師工會總聯合會呼籲頂新魏家退出台灣食品業，據指出，魏家已在研究退出味全經營權的可能，轉讓所有持股引進新的經營團隊，針對這項消息，味全今(14)日指出，並未接到任何相關的訊息。
頂新集團1998年回台入主味全，取得經營權，根據公開觀測站資料，截至今年9月，頂新魏家持有味全股權約40.4%，法人持股部分，匯豐高林基金以46576張，持股 9.2%最多，另外，富邦人壽持股2.5%，德意志銀行持股2.38%、三商人壽持股約1.7%。
頂新集團以製油起家，在中國大陸發跡後鮭魚返鄉，取得味全經營權之外，還跨足國內地產、電信等領域，但是近年來3次油品出包，頂新全都有份，引來民眾怒火發動抵制，甚至傳出銀行開始緊縮銀根，重新考慮融資案的聲音，處在風暴核心的味全股價再度遭重擊，今日持續跌停開出，統計近1年來，市值縮水高達145億元，減幅51%。
黑心油風暴重創頂新集團形象，在民眾的抵制下，包括台北101明年的改選，購買中嘉案，及三重開發案都可能受到影響，另外，剛起步的台灣之星4G業務也遭到波及，味全高達200多項產品遭到抵制，除了消費者拒買之外，各縣市政府也紛紛決定將味全及頂新產品逐出校園。
在這起事件中，讓味全遭遇相當大的困境，60年的招牌及6000名員工都可能受到影響，市場傳出，為了挽救味全，保護員工生計，魏家兄弟已在評估出脫持股，引進新經營團隊的可能。日前魏應充出面道歉時也曾表示，未來味全董事長不會姓魏，似乎已透露出些許端倪。
"	139637959
20141014	WEB0143	1201	味全	2014/10/14  12:10:04	抵制頂新傳縮銀根 味全再吞跌停 市值腰斬1年縮水145億	"圖為味全前董事長魏應充。
頂新集團以製油起家，在中國大陸發跡後鮭魚返鄉，取得味全(1201-TW)經營權之外，還跨足國內地產、電信等領域，但是近年來3次油品出包，頂新全都有份，引來民眾怒火發動抵制，甚至傳出銀行開始緊縮銀根，重新考慮融資案的聲音，處在風暴核心的味全股價再度遭重擊，今(14)日持續跌停開出，盤中委賣單高達41343張，統計近1年來，市值縮水高達145億元，減幅51%。
黑心油風暴重創頂新集團形象，在民眾的抵制下，包括台北101明年的改選，購買中嘉案，及三重 開發案都可能受到影響，另外，剛起步的台灣之星4G業務也遭到波及，味全高達200多項產品遭到抵制，除了消費者拒買之外，各縣市政府也紛紛決定將味全及頂新產品逐出校園，雖然魏應充出面道歉，但油風暴仍未平息。
截至9月底，味全銀行短期借款10.5億元，長期借款43.2億元，合計長短期銀行借款53.7億元，帳上現金約2.5億元；金管會曾銘宗在立委質詢時指出，目前頂新貸款7.97億元，味全57億元，正義油品約6.5億元；據了解，已有多家公股銀行開始緊縮頂新集團銀根。
頂新集團有意購買中嘉案，曾銘宗表示，有關的聯貸案銀行將暫緩執行，銀行主管也坦言，受黑心油風暴的影響，銀行參貸意願大幅下降，另外，兆豐銀、一銀、彰銀、台新銀等銀行，原將與頂新集團簽訂180億元聯貸，主要是作為三重土地開發之用，目前也傳出可能重新檢討的聲音。
在黑心油風暴延燒下，味全股價持續重挫，今日跳空以跌停27.25元開出，委賣單高掛，投資人想賣也賣不掉，統計近年來，受到油風暴的衝擊，味全股價由高點55.8元下滑，市值由282.4億元縮水至137.91億元，縮水幅度高達51%，在風波未平前，目前跌勢還沒有停止的跡象；康師傅TDR今日雖以跌停35.35元開出，但盤中打開跌停，一度拉至37.6元，盤中跌幅仍逾半根停板。
"	139637954
20141015	WEB0101	1201	味全	2014/10/15  09:25:22	郭董震怒！鴻海兩岸廠區全面抵制頂新、味全、康師傅產品	"頂新黑心油也讓鴻海集團(2317-TW)董事長郭台銘震怒，決定鴻海集團加入抵制行列！鴻海職委會貼出公告，全面將頂新、味全(1201-TW)、康師傅、正義相關產品下架停售，同時大陸廠區也將跟進。鴻海集團除在台灣地區有5萬名員工外，在大陸員工總數更突破120萬人！
先前爆發塑化劑、添加銅葉綠素等食安風暴時，郭台銘即相當憤怒，這些無良商人所做的行為，並不是在「降低成本」，而是在害人，認為應該對相關「無良」商人處以刑法！
這回頂新再爆黑心油，引發全民憤怒，展開抵制行動，鴻海集團職委會也「基於集團員工健康」為由，即日起將頂新產品全面預防性下架。郭台銘不僅支持此一抵制行動，還特地要求各單位留意，包括會議外叫的餐點、麵包等，同樣「頂新勿入」！
由於頂新集團在大陸品牌、產品項目更多，鴻海大陸廠區抵制的範圍更廣，除頂新、味全品牌產品外，「康師傅」、德克士炸雞等也都列為抵制範圍！
"	139637948
20141015	WEB0163	1201	味全	2014/10/15  13:10:34	頂新集團：捍衛味全品牌 不會出脫任何一張味全股票	"頂新集團今天聲明將捍衛味全品牌，不會出脫任何1張味全股票；圖為頂新國際集團董事長魏應交。(鉅亨網記者張欽發攝)
媒體「魏家傳退出味全(1201-TW)」的傳言不斷在擴大之中，頂新集團今(15)日嚴正澄清並強調全力捍衛味全品牌的決心不會改變，此時此刻，魏家不會出脫任何1張味全股票，而且頂新將會保障味全公司台灣4000多位員工的權益。
頂新集團強調，味全擁有超過60年的悠久歷史，味全品牌是台灣的資產，也是許多台灣人共同的記憶，味全公司台灣4000多位員工都是具有專業能力且認真工作的好夥伴，會盡全力保障所有員工的工作權。
頂新集團再度強調，味全公司現階段的首要工作是盡快完成董事會的改組。頂新集團支持味全董事會引進更多的專業經理人承擔經營責任，頂新魏家會完全退出董事會，但不會在此時刻出脫任何1張股票。
另外，針對近日油品事件引發的社會紛擾，頂新集團再次表達由衷的歉意，更願以謙卑自省的態度，傾聽社會各界的批評指教，痛定思痛，虛心檢討，對於應負的相關責任也一定會負責到底。
引爆台灣食用油安全的頂新身處食安風暴中心的頂新國際集團味全今天依舊跳空跌停開出，但在盤中已擴及大成(1210-TW)、南僑(1702-TW)及福懋油(1225-TW)在盤中急殺跌停。
"	139637956
20141016	WEB0197	1201	味全	2014/10/16  15:35:41	味全公司：說明103年10月16日檢調單位至本公司調查一事。	"第二條　第49款
1.事實發生日:103/10/16
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:檢調今日(10/16)至本公司針對油品事件進行調查，本公司全力配合司法
調查。
8.因應措施:無
9.其他應敘明事項:無
"	139637960
20141020	WEB0135	1201	味全	2014/10/20  12:22:31	味全公司：代子公司頂率開發股份有限公司澄清103/10/20經濟日報報導「頂新三重地聯貸，一銀退出」之報導。	"第二條　第49款
1.事實發生日:103/10/20
2.公司名稱:頂率開發股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:味全公司持股51%之子公司
5.傳播媒體名稱:經濟日報
6.報導內容:經濟日報A8版「頂新三重地聯貸，一銀退出」
7.發生緣由:該報導中關於頂率開發股份有限公司之新聯貸案生變，係為媒體推測訊息，
頂率開發股份有限公司並未收到各參貸行相關通知。未來如有需要，本公司將依規定代
子公司進行公告申報。
8.因應措施:無
9.其他應敘明事項:無
"	139637952
20141021	WEB0281	1201	味全	2014/10/21  18:46:25	味全公司：說明本公司及本公司前董事長魏應充、總經理張教華等人被起訴乙事。	"第二條　第2款
1.法律事件之當事人、法院名稱、處分機關及相關文書案號:
當事人:本公司及本公司前董事長魏應充、張教華總經理、鍾美玉資深協理、蔡文齡協
理、陳榮輝協理、施介人協理與林進興資深協理（已離職）等人
法院名稱:台灣台北地方法院檢察署
相關文書案號:
2.事實發生日:103/10/21
3.發生原委(含爭訟標的):台北地檢署檢察官針對本公司油品事件對本公司及本公司前董
事長魏應充、張教華總經理等，以販賣油品涉詐欺等罪嫌提起公訴。
4.處理過程:
1.本公司已於民國102年11月3日主動宣布相關油品下架，並接受消費者辦理退貨，同時
撥款新臺幣貳億元成立消費者準備金信託專戶，做為擔保消費者退貨承諾之履行。
2.本公司已於民國103年5月31日完成對消費者辦理退費之承諾。
3.本案遭起訴之相關當事人已委託律師進行處理，未來在法院審理期間，亦會向法院提
出詳盡說明及舉證，以釐清爭議，維護合法權益。
5.對公司財務業務影響及預估影響金額:本公司本案相關預估損失已於102年度及103年上
半年度財報估列；台北地檢署新聞稿中所述對本公司犯罪所得科以罰金刑之影響，將基
於司法程式之審理，依一般公認會計原則處理。
6.因應措施及改善情形:本公司相關當事人已委託律師進行處理，本公司將待未來判決確
定後，再依相關規定進行公告。
7.其他應敘明事項:無。
"	138968533
20141027	WEB0120	1201	味全	2014/10/27  12:22:20	味全公司：說明103年10月27日自由時報「頂新切割味全，力保康師傅」之報導。	"第二條　第49款
1.事實發生日:103/10/27
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:自由時報
6.報導內容:自由時報A1版「康師傅宣佈終止對台灣味全的商標授權與泡麵生產」
7.發生緣由:本公司生產銷售之部份泡麵產品所使用之「康師傅」商標，已接獲授權方
通知終止商標授權，本公司並已停止該商標授權產品之生產。
8.因應措施:無
9.其他應敘明事項:無
"	139545446
20141027	WEB0135	1201	味全	2014/10/27  13:39:03	棄台保中？傳魏家11月中旬退出味全董事會	"康師傅停止味全商標授權，不得在台生產康師傅泡麵。(鉅亨網記者楊伶雯攝)
頂新黑心油事件引發「滅頂」行動，風暴有從台灣往中國延燒擴大的跡象，中國網民開始號召抵制，為了滅火止血，頂新集團康師傅控股緊急與味全(1201-TW)切割，公告停止味全的商標授權，在台灣2條泡麵生產線也停產；另外，繼魏應充辭去味全董事長職務後，市場推估，11月中旬的董事會，魏家將退出董事會，不過，目前頂新持股達4成，預期魏家不會賤價出售。
統一也被頂新牛油波及，造成19項產品下架及退費，因全部是主力的明星商品，初估損失約8億元，統一今日股價跌停深鎖，且拖累食品股重挫，類股盤中跌幅居冠，味全股價自爆發黑心油事件以來，由36元價格一路下滑至21.95元，上周起初步止跌不再跌停深鎖，今日早盤開低。
在頂新再爆黑心油事件時，魏應充在10月12日辭去味全、頂新及正義3公司董事長，他在公開說明的記者會上也透露味全董事長接任人選不姓魏，將引進專業經理人。
目前味全董事長由副董事長王鍚河暫代，在一片「滅頂」聲浪中，民眾也要求頂新退出味全經營，據了解，味全目前尚未決定董事會召開日期，但根以據以往的情況，在第3季財報公布前須經董事會通過，預估約會在11月中旬召開董事會，魏家將退出味全董事會。
除了味全，為了防止台灣的「滅頂」風暴延燒到中國，頂新集團也快速切割康師傅與味全的連結，康師傅在官網上公告，已在2014年10月13日終止對台灣味全公司的康師傅商標授權，味全公司不得再以「康師傅」為品牌在台灣生產與銷售方便麵產品；味全證實，兩條康師傅泡麵生產線已經停產。
頂新集團持有味全股權高達4成，魏家兄弟將先退出董事會，同時康師傅與味全切割，企圖力保在大陸的事業不被拖累；市場認為，因味全握有的土地資產龐大，頂新不會賤價出售味全持股。
"	139550034
20141112	WEB0450	1201	味全	2014/11/12  19:18:27	味全公司：重新上傳102年度年報修正檔案(股東會後修訂本)	"第二條　第49款
1.事實發生日:103/11/12
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:依台灣證券交易所指示修正本公司102年度年報，修正第38頁、40頁及
第44頁之資料。
8.因應措施:重新上傳本公司102年度年報至公開資訊觀測站
9.其他應敘明事項:無
"	141170457
20141112	WEB0131	1201	味全	2014/11/12  10:46:48	味全公司：說明103年11月12日中時電子報、中國時報「姓魏的退出味全董事會4席政府代表周五進駐」之報導	"第二條　第49款
1.事實發生日:103/11/12
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:中時電子報、中國時報
6.報導內容:中時電子報、中國時報「姓魏的退出味全董事會4席政府代表周五進駐」
之報導
7.發生緣由:該報導係為媒體推測訊息，非本公司發佈之訊息，請外界勿散佈臆測之
訊息。本公司將於事實發生後，依規定發佈重大訊息公告。
8.因應措施:無
9.其他應敘明事項:無
"	141139816
20141114	WEB0377	1201	味全	2014/11/14  17:10:50	味全公司：公告本公司今日舉行記者會主要說明	"第二條　第49款
1.事實發生日:103/11/14
2.公司名稱:味全食品工業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司於103年11月14日下午14時30分舉行記者會之主要說明
8.因應措施:
本公司於11月14日召開董事會，股東法人改派四席新任董事代表人與一位新任監察
人代表人，董事會中推選前消費者文教基金會事長李鳳翱律師擔任本公司新任董事
長。
除了新任董事長李鳳翱之外，其餘新任董監包括：鄭慧文（現任台北醫學大學藥學
院教授，專長為食品安全與食品法規）；沈中元（現任國中空中大學公共行政學系
副教授，專長為公司治理與組織改造）；陳清河（現任世新大學副校長，專長為傳
播與溝通），以及新任監察人陳永清會計師。新加入的五位董監在不同領域中各自
擅場，本公司將借重新任董監在消費者保護、食品安全、公司治理、以及內控稽核
等專業，協助進行本公司整體改革與佈局，重新打造讓消費者信任的新味全。
9.其他應敘明事項:無
"	141362825
