日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20130912	WEB0255	1217	愛之味	2013/09/12  16:05:53	愛之味：公告本公司薪資報酬委員會委員辭任	"第二條　第6款
1.發生變動日期:102/09/12
2.功能性委員會名稱:薪資報酬委員會
3.舊任者姓名及簡歷:吳裕群，元富證券投資顧問股份有限公司公司董事長、
證期局副局長、櫃檯買賣中心總經理
4.新任者姓名及簡歷:待委任
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:辭職
6.異動原因:接任新職務，依規定不得兼任他職
7.原任期（例xx/xx/xx ~ xx/xx/xx）:102/07/08~105/06/27
8.新任生效日期:不適用
9.其他應敘明事項:無
"	98618600
20131113	WEB0197	1217	愛之味	2013/11/13  13:58:37	愛之味：公告本公司董事會補行委任一席薪酬委員	"第二條　第6款
1.發生變動日期:102/11/12
2.功能性委員會名稱:薪資報酬委員會
3.舊任者姓名及簡歷:不適用
4.新任者姓名及簡歷:魏憶龍，大成台灣律師事務所主任、
政治大學科技政策與法律研究中心研究員、消費者文教基
金會金融消費委員會委員、司法院台北地方法院所屬民間
公證人、國票金控股份有限公司董事、中華保護智慧財產
權協會會長、台北市議會最高顧問。
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:新任
6.異動原因:舊任者辭職，補行委任。
7.原任期（例xx/xx/xx ~ xx/xx/xx）:102/07/08~105/06/27
8.新任生效日期:102/11/12
9.其他應敘明事項:無
"	104818594
20140103	WEB0030	1217	愛之味	2014/01/03  08:06:03	愛之味：代重要子公司台灣第一生化科技(股)公司公告新增資金貸與金額達處理準則第二十二條第一項第三款標準。	"第二條　第23款
1.事實發生日:103/01/02
2.接受資金貸與之:
(1)公司名稱:唐麗文化媒體股份有限公司
(2)與資金貸與他人公司之關係:
經董事會同意資金貸與者
(3)資金貸與之限額(仟元):395043
(4)原資金貸與之餘額(仟元):25000
(5)本次新增資金貸與之金額(仟元):25000
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):50000
(8)本次新增資金貸與之原因:
營運週轉需要
3.接受資金貸與公司所提供擔保品之:
(1)內容:
本票
(2)價值(仟元):25000
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):486000
(2)累積盈虧金額(仟元):9827
5.計息方式:
年利率3.5%，按月計收
6.還款之:
(1)條件:
依約定條件為之
(2)日期:
依約定條件為之
7.迄事實發生日為止，資金貸與餘額(仟元):
265000
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
4.70
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無
"	109830200
20140314	WEB0236	1217	愛之味	2014/03/14  15:07:20	愛之味：公告愛之味股份有限公司國內第一次有擔保轉換公司債(簡稱：愛之一，代碼：12171)於103年05月11日發行屆滿3年，債券持有人得行使賣回權相關事宜。	"事實發生日起始日：20140511
事實發生日終止日：20140511
發生緣由：依愛之一發行及轉換辦法第十八條規定辦理。
因應措施：(一)債券持有人得於賣回期間以書面通知發行公司股務代理機構(於檔案送達時即生效力)，要求發行公司以債券面額加計利息補償金將其持有之公司債以現金贖回，滿3年之利息補償金為債券面額之3.797%。(二)債券賣回基準日：103年5月11日。(三)債券持有人以書面通知發行公司辦理賣回期間：103年4月12日至103年5月11日止(因103年5月11日適逢星期假日，最後期限提前至103年5月9日止)。(四)轉換公司債停止過戶期間：不適用(五)發行公司股務代理機構:群益金鼎證券股份有限公司股務代理部(六)債券已存於台灣集中保管結算所股份有限公司者，債權人得自債券收回通知之始日(103年4月12日)之前一營業日起至屆滿日(103年5月11日)之前一營業日止，債券持有人向往來券商辦理賣回手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：1
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：(一)債券賣回價款發放將於賣回基準日後五個營業日(103年5月16日)採匯款方式撥入債權人留存於交易證券商之款項劃撥帳號，匯費、應代扣稅款及扣繳補充保險費(利息所得超過5,000元以上)自賣回價金中直接扣除。(二)依所得稅法第14-1條之規定，本轉換公司債之利息所得不適用儲蓄投資特別扣除(即免扣證27萬元)之規定，並於債息發放時即扣繳稅款(實際稅率依各類所得扣繳率標準) ，利息所得部份將併入103年度所得。
公告類型：債券行使賣回權
債券代碼：12171
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	116855520
20140314	WEB0237	1217	愛之味	2014/03/14  15:07:27	愛之味：公告愛之味股份有限公司國內第二次無擔保轉換公司債(簡稱：愛之二，代碼：12172)於103年05月12日發行屆滿3年，債券持有人得行使賣回權相關事宜。	"事實發生日起始日：20140512
事實發生日終止日：20140512
發生緣由：依愛之二發行及轉換辦法第十八條規定辦理。
因應措施：(一)債券持有人得於賣回期間以書面通知發行公司股務代理機構(於檔案送達時即生效力)，要求發行公司以債券面額加計利息補償金將其持有之公司債以現金贖回，滿3年之利息補償金為債券面額之4.568%。(二)債券賣回基準日：103年5月12日。(三)債券持有人以書面通知發行公司辦理賣回期間：103年4月13日至103 年5月12日止。(四)轉換公司債停止過戶期間：不適用(五)發行公司股務代理機構:群益金鼎證券股份有限公司股務代理部(六)債券已存於台灣集中保管結算所股份有限公司者，債權人得自債券收回通知之始日(103年4月13日)之前一營業日起至屆滿日(103年5月12日)之前一營業日止，債券持有人向往來券商辦理賣回手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：2
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：(一)債券賣回價款發放將於賣回基準日後五個營業日（103年5月19日）採匯款方式撥入債權人留存於交易證券商之款項劃撥帳號，匯費、應代扣稅款及扣繳補充保險費（利息所得超過5,000元以上）自賣回價金中直接扣除。(二)依所得稅法第14-1條之規定，本轉換公司債之利息所得不適用儲蓄投資特別扣除(即免扣證27萬元)之規定，並於債息發放時即扣繳稅款(實際稅率依各類所得扣繳率標準) ，利息所得部份將併入103年度所得。
公告類型：債券行使賣回權
債券代碼：12172
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	116855520
20140326	WEB0082	1217	愛之味	2014/03/26  08:38:17	愛之味：代重要子公司台灣第一生化科技(股)公司公告召開103年股東常會事宜	"第二條　第17款
1.董事會決議日期:103/03/25
2.股東會召開日期:103/06/26
3.股東會召開地點:愛之味股份有限公司行政大樓禮堂(嘉義縣民雄鄉工業二路11號5F)
4.召集事由:
一、報告事項：
(一)本公司102年度營業報告。
(二)監察人審查102年度決算表冊報告。
二、承認事項:
(一)102年度決算表冊案
(二)102年度盈餘分配表案。
三、討論事項：(待補充公告)
四、其他議案或臨時動議
5.停止過戶起始日期:103/05/28
6.停止過戶截止日期:103/06/26
7.其他應敘明事項:無
"	118032254
20140326	WEB0084	1217	愛之味	2014/03/26  08:38:24	愛之味：代重要子公司台灣第一生化科技(股)公司公告董事會決議發放股利事宜	"第二條　第14款
1.董事會決議日期:103/03/25
2.發放股利種類及金額:現金股利新台幣26,010,000元(每股發放0.2元)。
3.其他應敘明事項:無。
"	118032259
20140326	WEB0080	1217	愛之味	2014/03/26  08:38:03	愛之味：公告召開本公司103年股東常會事宜	"第二條　第17款
1.董事會決議日期:103/03/25
2.股東會召開日期:103/06/26
3.股東會召開地點:耐斯王子大飯店阿里山會議廳(嘉義市忠孝路600號5F)
4.召集事由:
一、報告事項：
(一)本公司102年度營業報告。
(二)監察人審查102年度決算表冊報告。
二、承認事項:
(一)102年度決算表冊案。
(二)102年度虧損撥補表案。
三、討論事項：
(一)「取得或處分資產處理程式」修訂案。
(二)解除董事代表人競業禁止限制案。
四、其他議案或臨時動議
5.停止過戶起始日期:103/04/28
6.停止過戶截止日期:103/06/26
7.其他應敘明事項:
(一)依公司法第172條之1規定,訂定受理持股1%以上股東書面提案日為:
103/04/21~103/04/30。
(二)本公司轉換公司債停止轉換期間為103/04/28~103/06/26。
(三)股東會召開日期103年6月26日(星期四)上午9點整。
(四)股務代理機構為群益金鼎證券股份有限公司股務代理部,電話為(02)-27023999。
"	118032254
20140326	WEB0081	1217	愛之味	2014/03/26  08:38:10	愛之味：公告本公司擬自集中市場買回註銷國內第一次有擔保可轉換公司債及第二次無擔保可轉換公司債	"第二條　第49款
1.事實發生日:103/03/25
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:本公司擬自集中市場買回國內第一次有擔保可轉換公司債
及第二次無擔保可轉換公司債流通在外餘額，並辦理註銷。
8.因應措施:無
9.其他應敘明事項:無
"	118032254
20140326	WEB0079	1217	愛之味	2014/03/26  08:37:56	愛之味：公告本公司董事會決議不分配股利	"第二條　第14款
1. 董事會決議日期：2014/03/25
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：0
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：0
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 董監酬勞(元)：0
4. 員工紅利：
　(1)現金紅利金額(元)：0
　(2)股票紅利金額(元)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣 10.0000元
"	118032138
20140408	WEB0164	1217	愛之味	2014/04/08  14:02:37	愛之味：公告愛之味股份有限公司國內第一次有擔保轉(交)換公司債(簡稱：愛之一，代碼：12171)停止受理轉交換等相關事項。	"事實發生日起始日：20140428
事實發生日終止日：20140626
發生緣由：本公司國內第一次有擔保轉換公司債發行及轉換辦法。
因應措施：一、停止受理轉交換之事由：辦理股東常會作業事宜。    (其他事項敘明：)二、停止受理轉交換登記起訖日期：103年04月28日至103年06月26日止。三、債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（103年04月28日）之前一營業日前，（103年04月24日）向往來證券商辦理轉換手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：1
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：無
公告類型：債券停止轉換、認購、交換
債券代碼：12171
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	119351663
20140408	WEB0165	1217	愛之味	2014/04/08  14:02:43	愛之味：公告愛之味股份有限公司國內第二次無擔保轉(交)換公司債(簡稱：愛之二，代碼：12172)停止受理轉交換等相關事項。	"事實發生日起始日：20140428
事實發生日終止日：20140626
發生緣由：本公司國內第二次無擔保轉換公司債發行及轉換辦法。
因應措施：一、停止受理轉交換之事由：辦理股東常會作業事宜。    (其他事項敘明：)二、停止受理轉交換登記起訖日期：103年04月28日至103年06月26日止。三、債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（103年04月28日）之前一營業日前，（103年04月24日）向往來證券商辦理轉換手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：2
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：無
公告類型：債券停止轉換、認購、交換
債券代碼：12172
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	119351663
20140408	WEB0166	1217	愛之味	2014/04/08  14:02:49	愛之味：公告愛之味股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：愛之三，代碼：12173)停止受理轉交換等相關事項。	"事實發生日起始日：20140428
事實發生日終止日：20140626
發生緣由：本公司國內第三次無擔保轉換公司債發行及轉換辦法。
因應措施：一、停止受理轉交換之事由：辦理股東常會作業事宜。    (其他事項敘明：)二、停止受理轉交換登記起訖日期：103年04月28日至103年06月26日止。三、債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（103年04月28日）之前一營業日前，（103年04月24日）向往來證券商辦理轉換手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：3
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：無
公告類型：債券停止轉換、認購、交換
債券代碼：12173
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	119351663
20140410	WEB0219	1217	愛之味	2014/04/10  15:05:39	愛之味：公告愛之味股份有限公司國內第一次有擔保轉換公司債(簡稱：愛之一，代碼：12171)因於103年05月11日到期暨訂於103年05月12日終止櫃檯買賣等相關事宜。	"事實發生日起始日：20140512
事實發生日終止日：20140512
發生緣由：本公司國內第一次有擔保轉換公司債發行及轉換辦法
因應措施：本公司國內第一次有擔保轉換公司債將於103年5月11日到期，依其發行及轉換辦法第九條規定，該轉換公司債自103年5月2日至103年5月11日停止轉換，並於到期日之次一營業日(103年5月12日)終止上櫃買賣。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：1
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：(一)本公司國內第一次有擔保轉換公司債將於103年5月11日到期，依發行及轉換辦法第九條規定，於到期日前十日止停止轉換，原最後申請轉換日期為103年5月1日，惟因適逢103年股東會停止過戶期間自103年4月28日起至103年6月26日止，故本有擔保轉換公司債最後申請轉換普通股須提前至停止轉換日(103年4月28日)之前一個營業日前(103年4月24日)，另將於到期日(103年5月11日)次一營業日(103年5月12日)下櫃終止買賣。(二)債券持有人如擬申請轉換，最遲應於停止受理轉換登記日之始日(103年4月28日)之前一營業日前，(103年4月24日)向往來證券商辦理轉換手續。
公告類型：債券下櫃
債券代碼：12171
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	119555447
20140410	WEB0285	1217	愛之味	2014/04/10  17:14:10	愛之味：公告愛之味股份有限公司國內第一次有擔保轉換公司債(簡稱：愛之一，代碼12171)因於103年5月11日到期暨訂於103年5月12日終止櫃檯買賣等相關事宜。	"一、依本公司國內第一次有擔保轉換公司債發行及轉換辦法規定辦理。
二、本公司國內第一次有擔保轉換公司債將於103年5月11日到期，依其發行及轉換辦法第九條規定，該轉換公司債自103年5月2日至103年5月11日停止轉換，並於到期日之次一營業日(103年5月12日)終止上櫃買賣。
三、本公司國內第一次有擔保轉換公司債將於103年5月11日到期，依發行及轉換辦法第九條規定，於到期日前十日止停止轉換，原最後申請轉換日期為103年5月1日，惟因適逢103年股東會停止過戶期間自103年4月28日起至103年6月26日止，故本有擔保轉換公司債最後申請轉換普通股須提前至停止轉換日(103年4月28日)之前一個營業日前(103年4月24日)，另將於到期日(103年5月11日)次一營業日(103年5月12日)下櫃終止買賣。
四、債券持有人如擬申請轉換，最遲應於停止受理轉換登記日之始日(103年4月28日)之前一營業日前，(103年4月24日)向往來證券商辦理轉換手續。
五、本公司將於債券到期日後，統一於103年5月21日將款項以匯款或寄發支票方式交付債權人。
"	119563189
20140418	WEB0253	1217	愛之味	2014/04/18  16:39:05	愛之味：代重要子公司台灣第一生化科技(股)公司補充公告召開103年股東常會事宜	"第二條　第17款
1.董事會決議日期:103/04/18
2.股東會召開日期:103/06/26
3.股東會召開地點:愛之味股份有限公司行政大樓禮堂(嘉義縣民雄鄉工業二路11號5F)
4.召集事由:
一、報告事項：
(一)本公司102年度營業報告。
(二)監察人審查102年度決算表冊報告。
二、承認事項:
(一)102年度決算表冊案
(二)102年度盈餘分配表案。
三、討論事項：
(一)「公司章程」修訂案
(二)「取得或處分資產處理程式」修訂案。
(三)董事監察人改選案。
四、其他議案或臨時動議
5.停止過戶起始日期:103/05/28
6.停止過戶截止日期:103/06/26
7.其他應敘明事項:無
"	120361072
20140418	WEB0254	1217	愛之味	2014/04/18  16:39:10	愛之味：代重要子公司台灣第一生化科技(股)公司公告新增資金貸與金額達處理準則第二十二條第三款標準。	"第二條　第23款
1.事實發生日:103/04/18
2.接受資金貸與之:
(1)公司名稱:和園投資股份有限公司
(2)與資金貸與他人公司之關係:
經董事會同意資金貸與者
(3)資金貸與之限額(仟元):391907
(4)原資金貸與之餘額(仟元):95000
(5)本次新增資金貸與之金額(仟元):95000
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):190000
(8)本次新增資金貸與之原因:
營運週轉需要
3.接受資金貸與公司所提供擔保品之:
(1)內容:
等值之績效優良股票
(2)價值(仟元):95000
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):100000
(2)累積盈虧金額(仟元):335539
5.計息方式:
年利率3%，按月計收
6.還款之:
(1)條件:
依約定條件為之
(2)日期:
依約定條件為之
7.迄事實發生日為止，資金貸與餘額(仟元):
380000
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
7.52
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無
"	120361072
20140418	WEB0255	1217	愛之味	2014/04/18  16:39:24	愛之味：代重要子公司台灣第一生化科技(股)公司公告從事投資之相關資訊	"第二條　第20款
1.事實發生日:103/4/18
2.本次新增（減少）投資方式:
台灣第一生化科技(股)公司轉投資愛之味第一生技食品(維京群島)有限公司
特別股美金10,000,000元，折合新台幣約301,550,000元，再由愛之味第一
生技食品(維京群島)有限公司轉投資山東愛之味食品科技有限公司。
3.交易數量、每單位價格及交易總金額:
美金10,000,000元，折合新台幣約301,550,000元。
4.大陸被投資公司之公司名稱:
山東愛之味食品科技有限公司
5.前開大陸被投資公司之實收資本額:
人民幣128,727仟元，折合新台幣約633,209仟元
6.前開大陸被投資公司本次擬新增資本額:
美金10,000仟元，折合新台幣約301,550仟元
7.前開大陸被投資公司主要營業項目:
以高科技技術生產粗糧飲品、含乳飲料、甜點等食品。
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
無保留意見
9.前開大陸被投資公司最近年度財務報表淨值:
人民幣125,779仟元，折合新台幣約618,709仟元
10.前開大陸被投資公司最近年度財務報表損益金額:
人民幣-1,562仟元，折合新台幣約-7,685仟元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
美金10,094仟元，折合新台幣約293,130仟元
12.交易相對人及其與公司之關係:
不適用
13.交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人（含與公司及相對人間相互之關係）、移轉日期及金額:
不適用
14.交易標的最近五年內所有權人曾為公司之實質關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
一次或分次付款
17.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
18.經紀人:
不適用
19.取得或處分之具體目的:
為發展無菌冷充填高科技設備等
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:否
22.董事會通過日期:
不適用
23.監察人承認日期:
不適用
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
美金38,023仟元，折合新台幣約1,104,197仟元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
84.91%
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
31.27%
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
56.35%
28.迄目前為止，實際赴大陸地區投資總額:
美金16,838仟元，折合新台幣約488,984仟元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
37.60%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
13.85%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
24.95%
32.最近三年度認列投資大陸損益金額:
(100)0元
(101)認列損失2,895仟元
(102)認列損失4,254仟元
33.最近三年度獲利匯回金額:
(100)0元
(101)0元
(102)0元
34.本次交易會計師出具非合理性意見:否
35.其他敘明事項:
無
"	120361072
20140514	WEB0147	1217	愛之味	2014/05/14  11:18:24	愛之味：公告103/05/13越南暴動事件對本公司財務業務並無影響	"第二條　第49款
1.事實發生日:103/05/14
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:不適用
6.報導內容:不適用
7.發生緣由:越南暴動事件對本公司財務業務並無影響。
8.因應措施:不適用
9.其他應敘明事項:無
"	122941745
20140625	WEB0270	1217	愛之味	2014/06/25  15:05:14	愛之味：代重要子公司台灣第一生化科技(股)公司公告法人監察人改派代表人	"第二條　第6款
1.發生變動日期:103/06/25
2.法人名稱:愛之味股份有限公司
3.舊任者姓名及簡歷:謝顯爵，愛之味股份有限公司副總經理
4.新任者姓名及簡歷:蔡月足，愛之味股份有限公司經理
5.異動原因:辭任法人監察人代表人職務
6.原任期（例xx/xx/xx至xx/xx/xx）:100/06/03~103/06/02
7.新任生效日期:103/06/25
8.其他應敘明事項:無
"	139636506
20140626	WEB0382	1217	愛之味	2014/06/26  15:35:22	愛之味：本公司103年股東常會決議事項	"第二條　第18款
1.股東常會日期:103/06/26
2.重要決議事項:
(一)通過102年度決算表冊案。
(二)通過102年度虧損撥補表案。
(三)通過「取得或處分資產處理程式」修訂案。
(四)通過解除董事代表人競業禁止限制案。
3.年度財務報表之承認﹝請輸入是或否﹞:是
4.其他應敘明事項:無
"	139636524
20140626	WEB0383	1217	愛之味	2014/06/26  15:35:28	愛之味：公告本公司股東常會決議解除董事代表人競業禁止限制	"第二條　第21款
1.股東會決議日:103/06/26
2.許可從事競業行為之董事姓名及職稱:
陳志展先生/法人董事村園和業(股)公司代表人
3.許可從事競業行為之項目:
(一)高野家生機食品股份有限公司董事長
(二)金洲發展股份有限公司董事長
(三)立高生機股份有限公司董事
4.許可從事競業行為之期間:擔任本公司董事期間
5.決議情形（請依公司法第209條說明表決結果）:經主席徵詢全體
出席股東無異議照案通過。
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:不適用
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無
"	139636524
20140626	WEB0384	1217	愛之味	2014/06/26  15:35:33	愛之味：代重要子公司台灣第一生化科技(股)公司公告103年股東常會決議事項	"第二條　第18款
1.股東常會日期:103/06/26
2.重要決議事項:
(一)通過102年度決算表冊案。
(二)通過102年度盈餘分配表案。
(三)通過「公司章程」修訂案。
(四)通過「取得或處分資產處理程式」修訂案。
(五)改選董事及監察人案，當選名單如下：
新任董事：
愛之味股份有限公司，代表人陳冠翰、陳志展、楊鐵爐、王長發、
江柏園、呂嘉訓
靖天傳播國際事業股份有限公司，代表人陸醒華
新任監察人：
英吉利國際諮詢顧問股份有限公司，代表人陳冠如
上鉅國際股份有公司，代表人陳冠華
和園投資股份有限公司，代表人蔡月足
3.年度財務報表之承認﹝請輸入是或否﹞:是
4.其他應敘明事項:無
"	139636524
20140626	WEB0385	1217	愛之味	2014/06/26  15:35:38	愛之味：代重要子公司台灣第一生化科技(股)公司公告股東常會改選董事及監察人	"第二條　第6款
1.發生變動日期:103/06/26
2.舊任者姓名及簡歷:
原任董事：
愛之味股份有限公司代表人：陳冠翰、陳志展、楊鐵爐、王長發、
江柏園、呂嘉訓、陸醒華
原任監察人：
愛之味股份有限公司代表人：陳冠如、陳冠華、蔡月足
3.新任者姓名及簡歷:
新任董事：
愛之味股份有限公司代表人：陳冠翰、陳志展、楊鐵爐、王長發、
江柏園、呂嘉訓
靖天傳播國際事業股份有限公司代表人：陸醒華
新任監察人：
英吉利國際諮詢顧問股份有限公司代表人：陳冠如
上鉅國際股份有公司代表人：陳冠華
和園投資股份有限公司代表人：蔡月足
4.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:任期屆滿
5.異動原因:董監事任期屆滿全面改選
6.新任董事選任時持股數:
新任董事：
愛之味股份有限公司，94,081,384股
靖天傳播國際事業股份有限公司，500,000股
新任監察人：
英吉利國際諮詢顧問股份有限公司，500,000股
上鉅國際股份有限公司，43,401股
和園投資股份有限公司，7,595,560股
7.原任期（例xx/xx/xx至xx/xx/xx）:100/06/03~103/06/02
8.新任生效日期:103/06/26
9.同任期董事變動比率:全面改選不適用
10.其他應敘明事項:無
"	139636524
20140626	WEB0386	1217	愛之味	2014/06/26  15:35:44	愛之味：代重要子公司台灣第一生化科技(股)公司公告法人董監事指派代表人	"第二條　第6款
1.發生變動日期:103/06/26
2.法人名稱:
新任董事：
愛之味股份有限公司
靖天傳播國際事業股份有限公司
新任監察人：
英吉利國際諮詢顧問股份有限公司
和園投資股份有限公司
上鉅國際股份有限公司
3.舊任者姓名及簡歷:不適用
4.新任者姓名及簡歷:
新任董事：
愛之味股份有限公司，代表人陳冠翰、陳志展、楊鐵爐、王長發、
江柏園、呂嘉訓
靖天傳播國際事業股份有限公司，代表人陸醒華
新任監察人：
英吉利國際諮詢顧問股份有限公司，代表人陳冠如
上鉅國際股份有公司，代表人陳冠華
和園投資股份有限公司，代表人蔡月足
5.異動原因:董監事任期屆滿全面改選
6.原任期（例xx/xx/xx至xx/xx/xx）:100/06/03~103/06/02
7.新任生效日期:103/06/26
8.其他應敘明事項:無
"	139636524
20140709	WEB0233	1217	愛之味	2014/07/09  16:09:00	愛之味：代重要子公司台灣第一生化科技(股)公司公告董事會通過選任董事長	"第二條　第6款
1.董事會決議日期或發生變動日期:103/07/09
2.舊任者姓名及簡歷:陳冠翰先生
/台灣第一生化科技(股)公司董事長(由愛之味(股)公司指派)
3.新任者姓名及簡歷:陳冠翰先生
/台灣第一生化科技(股)公司董事長(由愛之味(股)公司指派)
4.異動情形（請輸入「辭職」、「職務調整」、「解任」、「任期屆滿」或「新任」）:
任期屆滿。
5.異動原因:103年董監全面改選，因此重新選任董事長。
6.新任生效日期:103/07/09
7.其他應敘明事項:董事任期至民國106年6月25日止。
"	139637008
